Node	X Location (m)	Y Location (m)	Z Location (m)	
6095	6.415e-002	0.16821	3.4615e-002	
6096	6.3292e-002	0.16691	3.877e-002	
6097	6.7782e-002	0.16864	3.6344e-002	
6098	4.3549e-002	0.16187	2.9276e-002	
6099	4.3232e-002	0.16076	2.724e-002	
6100	4.4195e-002	0.1615	2.86e-002	
6101	4.0954e-002	0.15807	3.2877e-002	
6102	4.1863e-002	0.15861	3.4016e-002	
6103	4.2518e-002	0.15962	3.3034e-002	
6104	4.2513e-002	0.15939	3.3603e-002	
6105	4.2167e-002	0.15802	3.193e-002	
6106	4.3118e-002	0.15814	3.4036e-002	
6107	3.9266e-002	0.15522	3.5102e-002	
6108	3.8497e-002	0.15379	3.6161e-002	
6109	3.899e-002	0.15271	3.5157e-002	
6110	3.8143e-002	0.15363	3.2759e-002	
6111	3.9768e-002	0.15426	3.4518e-002	
6112	3.6159e-002	0.15045	3.7077e-002	
6113	3.5558e-002	0.14905	3.804e-002	
6114	3.6279e-002	0.15	3.8144e-002	
6115	3.6012e-002	0.14838	3.657e-002	
6116	3.4895e-002	0.14928	3.4689e-002	
6117	3.7189e-002	0.14865	3.7745e-002	
6118	3.4433e-002	0.1462	3.9895e-002	
6119	3.4863e-002	0.14529	4.191e-002	
6120	3.5382e-002	0.14671	4.1008e-002	
6121	3.5684e-002	0.14651	3.8501e-002	
6122	3.6261e-002	0.14605	4.1532e-002	
6123	3.5069e-002	0.14455	3.9579e-002	
6124	3.4423e-002	0.14384	4.2737e-002	
6125	3.3973e-002	0.14241	4.3597e-002	
6126	3.4648e-002	0.14315	4.4289e-002	
6127	3.4748e-002	0.14147	4.2451e-002	
6128	3.5821e-002	0.1446	4.2359e-002	
6129	3.2339e-002	0.13908	4.409e-002	
6130	3.1995e-002	0.13767	4.4893e-002	
6131	3.2231e-002	0.13719	4.3654e-002	
6132	3.3125e-002	0.13887	4.4119e-002	
6133	3.3559e-002	0.141	4.4447e-002	
6134	3.2632e-002	0.13863	4.5052e-002	
6135	3.3733e-002	0.14054	4.5466e-002	
6136	3.3189e-002	0.13958	4.5253e-002	
6137	3.3762e-002	0.13982	4.4277e-002	
6138	2.887e-002	0.12812	4.6918e-002	
6139	2.892e-002	0.12953	4.6274e-002	
6140	2.7906e-002	0.12785	4.5083e-002	
6141	2.9863e-002	0.12837	4.4814e-002	
6142	2.9967e-002	0.12762	4.6562e-002	
6143	2.9393e-002	0.12978	4.5262e-002	
6144	2.878e-002	0.11865	4.9834e-002	
6145	2.9074e-002	0.12103	4.9665e-002	
6146	2.9161e-002	0.11962	5.0203e-002	
6147	2.9517e-002	0.12058	5.0552e-002	
6148	2.8827e-002	0.12009	4.8044e-002	
6149	3.0335e-002	0.11917	5.007e-002	
6150	3.0727e-002	0.12037	4.8689e-002	
6151	2.8082e-002	0.11151	5.0346e-002	
6152	2.7961e-002	0.10914	5.0426e-002	
6153	2.8375e-002	0.1101	5.076e-002	
6154	2.8762e-002	0.10993	4.9456e-002	
6155	2.6928e-002	0.10976	4.8982e-002	
6156	2.8055e-002	0.1112	4.9544e-002	
6157	2.8972e-002	0.11342	5.0879e-002	
6158	2.8881e-002	0.11105	5.0995e-002	
6159	2.9214e-002	0.11201	5.135e-002	
6160	2.9754e-002	0.11306	5.07e-002	
6161	2.8561e-002	0.11215	4.9779e-002	
6162	2.9201e-002	0.1025	5.1384e-002	
6163	2.8759e-002	0.10392	5.1077e-002	
6164	2.9905e-002	0.10343	5.0847e-002	
6165	2.7889e-002	0.10359	4.9686e-002	
6166	2.8748e-002	0.10219	4.9745e-002	
6167	3.1634e-002	9.7776e-002	5.2809e-002	
6168	3.1316e-002	0.10015	5.3007e-002	
6169	3.2094e-002	9.8894e-002	5.3658e-002	
6170	3.1927e-002	9.7862e-002	5.175e-002	
6171	3.2291e-002	9.9971e-002	5.096e-002	
6172	3.0648e-002	9.9131e-002	5.1437e-002	
6173	3.2271e-002	9.302e-002	5.2469e-002	
6174	3.1914e-002	9.5402e-002	5.2652e-002	
6175	3.2479e-002	9.398e-002	5.2881e-002	
6176	3.2207e-002	9.5487e-002	5.1594e-002	
6177	3.0822e-002	9.4336e-002	5.0799e-002	
6178	3.2586e-002	9.3727e-002	5.1498e-002	
6179	3.3708e-002	9.113e-002	5.3317e-002	
6180	3.3092e-002	9.2553e-002	5.3101e-002	
6181	3.3544e-002	9.1655e-002	5.342e-002	
6182	3.3199e-002	9.23e-002	5.1718e-002	
6183	3.4147e-002	9.0991e-002	5.1948e-002	
6184	3.5209e-002	8.9245e-002	5.4093e-002	
6185	3.5304e-002	9.02e-002	5.4595e-002	
6186	3.4368e-002	9.1191e-002	5.4048e-002	
6187	3.5102e-002	9.0989e-002	5.4719e-002	
6188	3.5504e-002	9.1238e-002	5.3848e-002	
6189	3.4971e-002	9.0527e-002	5.2576e-002	
6190	3.8112e-002	8.2602e-002	5.405e-002	
6191	3.7299e-002	8.402e-002	5.3992e-002	
6192	3.8606e-002	8.3023e-002	5.2871e-002	
6193	3.6894e-002	8.475e-002	5.1985e-002	
6194	3.6591e-002	8.2163e-002	5.2175e-002	
6195	3.5747e-002	8.687e-002	5.3762e-002	
6196	3.649e-002	8.5446e-002	5.3896e-002	
6197	3.6856e-002	8.6878e-002	5.4971e-002	
6198	3.6085e-002	8.6176e-002	5.1888e-002	
6199	3.6664e-002	8.7232e-002	5.3519e-002	
6200	6.0035e-002	7.0085e-002	6.2184e-002	
6201	6.5143e-002	6.9861e-002	6.3997e-002	
6202	6.2589e-002	6.9973e-002	6.309e-002	
6203	6.3621e-002	6.8789e-002	5.8503e-002	
6204	6.8872e-002	6.8585e-002	6.0474e-002	
6205	6.582e-002	7.2296e-002	6.1623e-002	
6206	6.1219e-002	6.8425e-002	5.9727e-002	
6207	4.1393e-002	7.4046e-002	5.2633e-002	
6208	4.3718e-002	7.3586e-002	5.422e-002	
6209	4.2424e-002	7.3577e-002	5.3135e-002	
6210	4.2423e-002	7.19e-002	5.2617e-002	
6211	4.3556e-002	7.2392e-002	5.3384e-002	
6212	4.3345e-002	7.2222e-002	5.1948e-002	
6213	4.1522e-002	7.2761e-002	5.0798e-002	
6214	4.3542e-002	7.4319e-002	5.2417e-002	
6215	4.7106e-002	7.5518e-002	5.7929e-002	
6216	5.3771e-002	7.6924e-002	6.2924e-002	
6217	5.2048e-002	7.5118e-002	6.089e-002	
6218	4.9832e-002	7.8568e-002	6.1725e-002	
6219	4.6125e-002	7.6938e-002	5.7966e-002	
6220	4.7314e-002	7.9498e-002	6.0413e-002	
6221	5.3211e-002	7.4803e-002	5.8932e-002	
6222	5.2951e-002	8.0062e-002	5.9279e-002	
6223	4.9394e-002	7.5905e-002	5.6905e-002	
6224	4.7395e-002	7.9602e-002	5.7413e-002	
6225	0.11406	7.3248e-002	6.3158e-002	
6226	0.11288	6.9444e-002	6.2484e-002	
6227	0.11624	7.4183e-002	6.2865e-002	
6228	0.11761	7.4768e-002	6.2681e-002	
6229	0.11528	7.0809e-002	5.8324e-002	
6230	0.11874	7.4164e-002	5.9351e-002	
6231	0.1158	7.3792e-002	6.0781e-002	
6232	0.11334	7.1503e-002	6.1071e-002	
6233	9.4079e-002	6.3228e-002	6.3047e-002	
6234	8.9622e-002	6.1015e-002	6.2085e-002	
6235	8.5679e-002	6.3756e-002	6.3228e-002	
6236	9.2576e-002	6.5738e-002	6.4277e-002	
6237	8.5775e-002	6.7631e-002	6.5531e-002	
6238	9.0954e-002	6.9399e-002	6.6193e-002	
6239	9.0998e-002	6.4793e-002	5.9331e-002	
6240	8.9486e-002	7.0395e-002	6.0583e-002	
6241	9.3751e-002	6.017e-002	6.1367e-002	
6242	0.10083	6.405e-002	6.2841e-002	
6243	9.6705e-002	6.4894e-002	6.3559e-002	
6244	0.10126	6.069e-002	5.7044e-002	
6245	9.5127e-002	6.3948e-002	5.8612e-002	
6246	9.934e-002	6.6356e-002	6.0731e-002	
6247	8.535e-002	6.0698e-002	6.1547e-002	
6248	8.6106e-002	5.7469e-002	5.5515e-002	
6249	9.067e-002	6.1735e-002	5.765e-002	
6250	8.1504e-002	6.7315e-002	6.4993e-002	
6251	7.932e-002	6.5219e-002	6.3573e-002	
6252	7.9767e-002	6.9922e-002	6.2049e-002	
6253	8.2163e-002	6.021e-002	5.6658e-002	
6254	7.7123e-002	6.2256e-002	5.8562e-002	
6255	8.6727e-002	6.4476e-002	5.8793e-002	
6256	7.803e-002	6.6187e-002	6.0636e-002	
6257	8.5214e-002	7.0079e-002	6.0045e-002	
6258	0.12832	8.3001e-002	6.0457e-002	
6259	0.12535	8.3083e-002	6.1629e-002	
6260	0.12469	8.2146e-002	5.804e-002	
6261	0.13112	9.7443e-002	6.0576e-002	
6262	0.1327	9.9131e-002	5.5058e-002	
6263	0.12982	9.1099e-002	6.0886e-002	
6264	0.12685	9.1181e-002	6.2058e-002	
6265	0.12489	9.6895e-002	6.4159e-002	
6266	0.12703	9.8918e-002	6.2981e-002	
6267	0.12561	9.3036e-002	6.2963e-002	
6268	0.12584	9.7208e-002	5.9991e-002	
6269	0.13066	9.6876e-002	5.6169e-002	
6270	0.12981	9.2273e-002	5.8426e-002	
6271	0.12758	8.7091e-002	6.1257e-002	
6272	0.12692	8.6154e-002	5.7669e-002	
6273	0.13055	8.8183e-002	5.7625e-002	
6274	0.11656	0.13157	6.8472e-002	
6275	0.11626	0.14066	6.5091e-002	
6276	0.11578	0.13641	6.7893e-002	
6277	0.11441	0.13644	6.4729e-002	
6278	0.11737	0.13396	6.1088e-002	
6279	0.11513	0.13985	6.2516e-002	
6280	0.11655	0.13307	6.5475e-002	
6281	0.12317	0.11041	6.5599e-002	
6282	0.12037	0.11259	6.7787e-002	
6283	0.12058	0.1034	6.7122e-002	
6284	0.12272	0.10543	6.5943e-002	
6285	0.11789	0.11178	6.9394e-002	
6286	0.11806	0.10629	6.8567e-002	
6287	0.11677	0.10807	6.9458e-002	
6288	0.11742	0.11415	6.484e-002	
6289	0.12153	0.10372	6.2954e-002	
6290	0.11694	0.10417	6.5623e-002	
6291	0.11559	0.10931	6.7401e-002	
6292	0.1215	0.11079	6.3276e-002	
6293	0.1165	0.10685	6.1885e-002	
6294	0.1242	0.11299	6.1264e-002	
6295	8.3973e-002	0.17247	3.8334e-002	
6296	8.4961e-002	0.17143	4.1036e-002	
6297	8.3659e-002	0.17182	3.9866e-002	
6298	8.2617e-002	0.17001	3.9513e-002	
6299	8.6675e-002	0.16825	4.262e-002	
6300	8.8481e-002	0.1695	3.7506e-002	
6301	8.1589e-002	0.17257	3.8298e-002	
6302	8.0547e-002	0.17075	3.7946e-002	
6303	8.2063e-002	0.17093	3.3238e-002	
6304	8.641e-002	0.17025	3.5938e-002	
6305	8.4107e-002	0.16957	4.6081e-002	
6306	8.2377e-002	0.16904	4.7434e-002	
6307	8.0439e-002	0.1661	5.3215e-002	
6308	8.043e-002	0.16808	4.9045e-002	
6309	8.4565e-002	0.16585	5.3382e-002	
6310	8.7212e-002	0.16758	4.9587e-002	
6311	8.673e-002	0.16732	5.0368e-002	
6312	8.6513e-002	0.16681	5.1771e-002	
6313	8.7224e-002	0.16333	5.1184e-002	
6314	8.582e-002	0.16639	4.7666e-002	
6315	8.2912e-002	0.16298	5.1677e-002	
6316	9.4882e-002	0.16578	4.9931e-002	
6317	9.8726e-002	0.16586	4.7961e-002	
6318	9.2969e-002	0.16672	4.8774e-002	
6319	9.2981e-002	0.16248	5.0371e-002	
6320	9.1577e-002	0.16554	4.6853e-002	
6321	9.9445e-002	0.16199	4.7063e-002	
6322	9.6583e-002	0.165	4.4842e-002	
6323	8.215e-002	0.1706	4.3523e-002	
6324	8.2577e-002	0.17153	4.1e-002	
6325	8.2036e-002	0.17138	4.1567e-002	
6326	8.1534e-002	0.16971	4.0647e-002	
6327	8.5592e-002	0.16796	4.3754e-002	
6328	9.3483e-002	0.16424	5.4299e-002	
6329	9.2004e-002	0.16621	5.0337e-002	
6330	9.1521e-002	0.16596	5.1119e-002	
6331	9.1304e-002	0.16544	5.2521e-002	
6332	9.2015e-002	0.16197	5.1934e-002	
6333	9.0611e-002	0.16503	4.8416e-002	
6334	0.10395	0.15709	6.0574e-002	
6335	0.11006	0.1525	6.1032e-002	
6336	0.10678	0.15471	6.1864e-002	
6337	0.10919	0.15255	6.1802e-002	
6338	0.10772	0.15237	6.3589e-002	
6339	0.10534	0.15362	5.8945e-002	
6340	0.10876	0.15151	5.921e-002	
6341	6.5837e-002	0.16975	4.062e-002	
6342	6.7284e-002	0.16944	4.2305e-002	
6343	6.6274e-002	0.16756	4.6574e-002	
6344	6.8316e-002	0.16895	4.4015e-002	
6345	6.1031e-002	0.16633	4.5335e-002	
6346	6.3837e-002	0.16689	4.6469e-002	
6347	6.6381e-002	0.16578	4.3222e-002	
6348	6.2844e-002	0.16588	4.1907e-002	
6349	6.7334e-002	0.16761	3.9481e-002	
6350	6.8911e-002	0.17064	3.9771e-002	
6351	6.8961e-002	0.16881	3.6947e-002	
6352	7.139e-002	0.16984	4.3166e-002	
6353	6.9455e-002	0.16667	4.2373e-002	
6354	7.0408e-002	0.1685	3.8633e-002	
6355	4.3575e-002	0.16101	3.1791e-002	
6356	4.4098e-002	0.16146	3.1737e-002	
6357	4.3224e-002	0.1594	3.0686e-002	
6358	4.551e-002	0.16039	3.1632e-002	
6359	4.4647e-002	0.16145	2.9711e-002	
6360	4.5123e-002	0.16039	3.7411e-002	
6361	4.6659e-002	0.15992	4.1451e-002	
6362	4.3568e-002	0.15832	3.8592e-002	
6363	4.3713e-002	0.1574	4.0757e-002	
6364	4.7422e-002	0.16216	3.7179e-002	
6365	4.7064e-002	0.15754	3.954e-002	
6366	4.6439e-002	0.15967	3.5956e-002	
6367	4.5104e-002	0.15881	3.7116e-002	
6368	4.9503e-002	0.16018	3.731e-002	
6369	4.9054e-002	0.15921	4.0866e-002	
6370	4.0052e-002	0.15664	3.4019e-002	
6371	4.0929e-002	0.15762	3.4018e-002	
6372	4.1233e-002	0.15703	3.1932e-002	
6373	4.0555e-002	0.15568	3.3435e-002	
6374	4.3113e-002	0.15928	3.5473e-002	
6375	4.2834e-002	0.15833	3.697e-002	
6376	4.3768e-002	0.16029	3.4491e-002	
6377	4.3763e-002	0.16006	3.506e-002	
6378	4.4292e-002	0.16075	3.4438e-002	
6379	4.5704e-002	0.15967	3.4333e-002	
6380	4.4369e-002	0.15881	3.5493e-002	
6381	3.9316e-002	0.15477	3.6216e-002	
6382	4.0961e-002	0.15718	3.5157e-002	
6383	4.0682e-002	0.15623	3.6654e-002	
6384	4.0587e-002	0.15524	3.4574e-002	
6385	3.7763e-002	0.15238	3.7199e-002	
6386	3.7099e-002	0.15096	3.819e-002	
6387	3.7838e-002	0.15192	3.828e-002	
6388	3.6832e-002	0.14935	3.6616e-002	
6389	3.8256e-002	0.1513	3.6196e-002	
6390	3.801e-002	0.14961	3.7791e-002	
6391	3.9913e-002	0.1548	3.7713e-002	
6392	3.8622e-002	0.15288	3.8356e-002	
6393	3.9302e-002	0.15361	3.8576e-002	
6394	3.9039e-002	0.15226	3.6272e-002	
6395	3.9983e-002	0.15234	3.8626e-002	
6396	4.1204e-002	0.15279	3.7261e-002	
6397	3.9818e-002	0.15381	3.5632e-002	
6398	3.4979e-002	0.14763	3.8971e-002	
6399	3.6498e-002	0.14956	3.9152e-002	
6400	3.5929e-002	0.14813	4.0085e-002	
6401	3.6963e-002	0.14958	4.0264e-002	
6402	3.6231e-002	0.14794	3.7578e-002	
6403	3.7409e-002	0.14821	3.8753e-002	
6404	3.7341e-002	0.14844	4.0106e-002	
6405	3.5131e-002	0.14716	4.0009e-002	
6406	3.5433e-002	0.14696	3.7502e-002	
6407	3.4817e-002	0.145	3.8579e-002	
6408	3.5562e-002	0.14624	4.2023e-002	
6409	3.5267e-002	0.14414	4.4476e-002	
6410	3.5692e-002	0.14578	4.307e-002	
6411	3.6148e-002	0.14534	4.4848e-002	
6412	3.644e-002	0.14558	4.2547e-002	
6413	3.4817e-002	0.1427	4.5337e-002	
6414	3.4316e-002	0.14151	4.5664e-002	
6415	3.4917e-002	0.14102	4.3499e-002	
6416	3.5204e-002	0.14142	4.5446e-002	
6417	3.4345e-002	0.14078	4.4475e-002	
6418	3.1731e-002	0.13625	4.5638e-002	
6419	3.0534e-002	0.1343	4.5224e-002	
6420	3.1913e-002	0.13531	4.6843e-002	
6421	3.0991e-002	0.13384	4.6106e-002	
6422	3.1967e-002	0.13577	4.4399e-002	
6423	3.193e-002	0.13414	4.5505e-002	
6424	3.2823e-002	0.13586	4.6006e-002	
6425	3.247e-002	0.13628	4.706e-002	
6426	3.2845e-002	0.13817	4.6057e-002	
6427	3.2657e-002	0.13722	4.6559e-002	
6428	3.2524e-002	0.13674	4.4616e-002	
6429	3.338e-002	0.13683	4.6223e-002	
6430	3.3418e-002	0.13841	4.5081e-002	
6431	2.9749e-002	0.13189	4.5693e-002	
6432	3.0351e-002	0.13286	4.591e-002	
6433	3.1327e-002	0.13479	4.4203e-002	
6434	3.129e-002	0.13315	4.5309e-002	
6435	3.0581e-002	0.13325	4.2819e-002	
6436	3.0222e-002	0.13214	4.468e-002	
6437	2.9554e-002	0.12906	4.7001e-002	
6438	2.9498e-002	0.12623	4.8206e-002	
6439	3.0016e-002	0.12862	4.788e-002	
6440	2.9958e-002	0.12719	4.8493e-002	
6441	3.0548e-002	0.12794	4.9266e-002	
6442	3.1104e-002	0.12866	4.7738e-002	
6443	3.0602e-002	0.12716	4.7289e-002	
6444	3.0206e-002	0.13144	4.6575e-002	
6445	3.0066e-002	0.13002	4.7236e-002	
6446	3.1154e-002	0.13006	4.7094e-002	
6447	3.0548e-002	0.12932	4.4897e-002	
6448	3.0652e-002	0.12857	4.6645e-002	
6449	3.0078e-002	0.13072	4.5345e-002	
6450	2.9154e-002	0.1158	5.0722e-002	
6451	2.9332e-002	0.11819	5.0634e-002	
6452	2.9487e-002	0.11676	5.1117e-002	
6453	2.8998e-002	0.11866	4.8475e-002	
6454	3.0506e-002	0.11774	5.0501e-002	
6455	2.9113e-002	0.11646	4.8701e-002	
6456	2.9936e-002	0.11544	5.0542e-002	
6457	2.9516e-002	0.12339	4.9347e-002	
6458	2.9982e-002	0.12153	5.0813e-002	
6459	2.997e-002	0.12293	5.0206e-002	
6460	2.9292e-002	0.12104	4.8305e-002	
6461	2.9959e-002	0.12284	4.8148e-002	
6462	3.1192e-002	0.12133	4.8951e-002	
6463	2.9952e-002	0.12576	4.9054e-002	
6464	2.9947e-002	0.12434	4.9627e-002	
6465	2.9936e-002	0.12425	4.7569e-002	
6466	3.0937e-002	0.12486	4.963e-002	
6467	3.0596e-002	0.12573	4.7851e-002	
6468	2.8775e-002	0.1063	5.1058e-002	
6469	2.876e-002	0.10867	5.1075e-002	
6470	2.9106e-002	0.10725	5.1398e-002	
6471	2.9148e-002	0.10851	4.977e-002	
6472	2.7313e-002	0.10833	4.9296e-002	
6473	2.9076e-002	0.10734	5.0443e-002	
6474	2.9599e-002	0.11296	5.1649e-002	
6475	2.969e-002	0.11534	5.1574e-002	
6476	3.0426e-002	0.11504	5.2822e-002	
6477	3.0139e-002	0.11402	5.0999e-002	
6478	3.2629e-002	9.7476e-002	5.3905e-002	
6479	3.2735e-002	9.4936e-002	5.3284e-002	
6480	3.2885e-002	9.5891e-002	5.3772e-002	
6481	3.2463e-002	9.6443e-002	5.1997e-002	
6482	3.4165e-002	9.6236e-002	5.2945e-002	
6483	3.0811e-002	0.10157	5.2721e-002	
6484	2.9646e-002	0.10346	5.1683e-002	
6485	3.1007e-002	0.10253	5.3162e-002	
6486	3.0373e-002	0.10299	5.2408e-002	
6487	3.0792e-002	0.10297	5.1453e-002	
6488	2.9635e-002	0.10173	5.0351e-002	
6489	3.1786e-002	0.10139	5.0674e-002	
6490	3.0143e-002	0.10055	5.1151e-002	
6491	3.2312e-002	9.9853e-002	5.4103e-002	
6492	3.1731e-002	0.10207	5.3893e-002	
6493	3.1516e-002	0.10251	5.2184e-002	
6494	3.3397e-002	0.10155	5.353e-002	
6495	3.2509e-002	0.10093	5.1404e-002	
6496	3.0866e-002	0.10009	5.1881e-002	
6497	3.5982e-002	8.8779e-002	5.4743e-002	
6498	3.6995e-002	8.7832e-002	5.545e-002	
6499	3.6181e-002	8.9817e-002	5.3996e-002	
6500	3.6224e-002	8.7129e-002	5.2367e-002	
6501	3.5648e-002	8.9106e-002	5.2725e-002	
6502	3.6802e-002	8.8186e-002	5.3998e-002	
6503	4.0562e-002	7.69e-002	5.3407e-002	
6504	4.1479e-002	7.5e-002	5.3141e-002	
6505	4.1792e-002	7.6429e-002	5.4263e-002	
6506	4.0928e-002	7.6753e-002	5.1669e-002	
6507	4.0578e-002	7.4184e-002	5.0804e-002	
6508	4.2598e-002	7.5742e-002	5.2423e-002	
6509	3.9913e-002	7.5062e-002	5.1534e-002	
6510	4.1294e-002	7.9765e-002	5.5577e-002	
6511	4.1905e-002	7.786e-002	5.5031e-002	
6512	4.0331e-002	8.0656e-002	5.322e-002	
6513	4.1041e-002	7.8184e-002	5.2437e-002	
6514	4.3176e-002	8.0524e-002	5.4478e-002	
6515	4.2711e-002	7.7173e-002	5.3191e-002	
6516	3.9804e-002	7.9037e-002	5.2808e-002	
6517	3.8186e-002	8.3557e-002	5.4566e-002	
6518	4.0456e-002	8.1669e-002	5.5802e-002	
6519	4.0186e-002	8.3096e-002	5.6334e-002	
6520	3.9026e-002	8.3091e-002	5.5175e-002	
6521	4.005e-002	8.2788e-002	5.5012e-002	
6522	3.9493e-002	8.256e-002	5.3445e-002	
6523	3.7738e-002	8.6408e-002	5.5584e-002	
6524	3.8213e-002	8.4508e-002	5.5118e-002	
6525	3.868e-002	8.3978e-002	5.3387e-002	
6526	3.6967e-002	8.5705e-002	5.2501e-002	
6527	3.9231e-002	8.581e-002	5.4908e-002	
6528	3.7546e-002	8.6762e-002	5.4132e-002	
6529	5.7704e-002	7.4648e-002	6.3902e-002	
6530	5.598e-002	7.2842e-002	6.1868e-002	
6531	5.5936e-002	6.9545e-002	5.9769e-002	
6532	5.9533e-002	7.1823e-002	6.2908e-002	
6533	5.7143e-002	7.2527e-002	5.9911e-002	
6534	5.8164e-002	7.0275e-002	5.9544e-002	
6535	6.9961e-002	7.229e-002	6.6581e-002	
6536	6.6386e-002	7.3357e-002	6.6148e-002	
6537	6.4642e-002	7.1599e-002	6.472e-002	
6538	6.5004e-002	7.2956e-002	6.5671e-002	
6539	7.0925e-002	7.0211e-002	6.2104e-002	
6540	6.7873e-002	7.3922e-002	6.3254e-002	
6541	4.3805e-002	7.454e-002	5.4729e-002	
6542	4.4117e-002	7.5969e-002	5.5851e-002	
6543	4.4937e-002	7.3354e-002	5.4977e-002	
6544	4.7386e-002	7.4936e-002	5.479e-002	
6545	4.4923e-002	7.5281e-002	5.401e-002	
6546	4.5973e-002	7.3527e-002	5.4172e-002	
6547	5.6705e-002	7.5554e-002	6.3769e-002	
6548	5.4489e-002	7.9004e-002	6.4605e-002	
6549	5.7016e-002	8.0677e-002	6.6782e-002	
6550	6.0973e-002	7.894e-002	6.7556e-002	
6551	6.0258e-002	7.4536e-002	6.4809e-002	
6552	6.062e-002	7.5892e-002	6.5759e-002	
6553	6.0215e-002	7.6826e-002	6.602e-002	
6554	6.1582e-002	7.8401e-002	6.4907e-002	
6555	5.7868e-002	7.5239e-002	6.1812e-002	
6556	5.7608e-002	8.0498e-002	6.2158e-002	
6557	5.9872e-002	8.1773e-002	6.6285e-002	
6558	5.6145e-002	7.3434e-002	5.9778e-002	
6559	5.5885e-002	7.8692e-002	6.0124e-002	
6560	0.1042	6.9038e-002	6.4478e-002	
6561	0.10196	6.8226e-002	6.4583e-002	
6562	9.7827e-002	6.907e-002	6.5301e-002	
6563	9.6205e-002	7.2731e-002	6.7217e-002	
6564	0.10012	7.3656e-002	6.6943e-002	
6565	0.10292	7.1789e-002	6.5483e-002	
6566	0.10242	7.2336e-002	6.597e-002	
6567	0.10108	7.456e-002	6.4587e-002	
6568	0.10046	7.0532e-002	6.2473e-002	
6569	0.10913	7.1143e-002	6.3818e-002	
6570	0.10931	7.604e-002	6.5466e-002	
6571	0.11249	7.5881e-002	6.4199e-002	
6572	0.10784	7.3894e-002	6.4823e-002	
6573	0.11079	7.6293e-002	6.5058e-002	
6574	0.11021	7.764e-002	6.3804e-002	
6575	0.11205	7.5491e-002	6.2115e-002	
6576	0.10959	7.3202e-002	6.2406e-002	
6577	0.10845	7.5973e-002	6.4633e-002	
6578	0.10571	6.6527e-002	6.3248e-002	
6579	0.10667	7.009e-002	6.4148e-002	
6580	0.10421	6.8834e-002	6.1138e-002	
6581	0.10841	6.9398e-002	6.1731e-002	
6582	9.9331e-002	6.656e-002	6.4071e-002	
6583	0.10197	6.8022e-002	6.1243e-002	
6584	9.3579e-002	7.1065e-002	6.6705e-002	
6585	9.3624e-002	6.6459e-002	5.9843e-002	
6586	9.7836e-002	6.8866e-002	6.1961e-002	
6587	9.2111e-002	7.2061e-002	6.1095e-002	
6588	7.9416e-002	6.9094e-002	6.5876e-002	
6589	7.7163e-002	7.2141e-002	6.7416e-002	
6590	8.6779e-002	7.2958e-002	6.7959e-002	
6591	8.1012e-002	7.4033e-002	6.857e-002	
6592	8.3601e-002	7.4917e-002	6.8901e-002	
6593	7.9863e-002	7.3797e-002	6.4353e-002	
6594	8.5311e-002	7.3954e-002	6.2348e-002	
6595	7.4979e-002	7.0045e-002	6.5995e-002	
6596	7.7679e-002	7.1701e-002	6.2932e-002	
6597	7.5943e-002	6.7967e-002	6.1519e-002	
6598	0.12337	8.9028e-002	6.3335e-002	
6599	0.12114	8.502e-002	6.3706e-002	
6600	0.12361	9.32e-002	6.0363e-002	
6601	0.12395	8.6237e-002	5.8841e-002	
6602	0.12042	8.861e-002	6.1302e-002	
6603	0.12758	8.8265e-002	5.8797e-002	
6604	0.1166	0.12494	7.0222e-002	
6605	0.11409	0.1313	7.0775e-002	
6606	0.11509	0.12091	7.1265e-002	
6607	0.1126	0.1289	7.2628e-002	
6608	0.11366	0.12299	7.221e-002	
6609	0.11313	0.12595	7.2419e-002	
6610	0.11462	0.12328	6.6711e-002	
6611	0.11151	0.126	6.9608e-002	
6612	0.11486	0.12796	6.8356e-002	
6613	0.1193	0.12019	6.8526e-002	
6614	0.11682	0.11938	7.0133e-002	
6615	0.11635	0.12175	6.5579e-002	
6616	0.11287	0.14725	6.3405e-002	
6617	0.11379	0.14038	6.7394e-002	
6618	0.11252	0.14473	6.6131e-002	
6619	0.11199	0.1473	6.4175e-002	
6620	0.11242	0.14041	6.4229e-002	
6621	0.11157	0.14626	6.1582e-002	
6622	0.11314	0.14383	6.2016e-002	
6623	0.11779	0.11616	6.9569e-002	
6624	0.11732	0.11854	6.5015e-002	
6625	0.12283	0.10062	6.5454e-002	
6626	0.12141	9.4742e-002	6.5436e-002	
6627	0.11576	9.9559e-002	6.9033e-002	
6628	0.11817	0.10148	6.8077e-002	
6629	0.11931	9.5595e-002	6.6672e-002	
6630	0.11684	9.6074e-002	6.7873e-002	
6631	0.12164	9.8915e-002	6.2464e-002	
6632	0.11705	9.9363e-002	6.5133e-002	
6633	0.12378	0.10094	6.1286e-002	
6634	7.8473e-002	0.16911	4.6487e-002	
6635	8.0306e-002	0.17084	4.292e-002	
6636	7.9805e-002	0.16918	4.2e-002	
6637	8.3863e-002	0.16742	4.5107e-002	
6638	9.6148e-002	0.16113	5.9203e-002	
6639	8.8922e-002	0.16345	5.6938e-002	
6640	8.9968e-002	0.16188	5.9917e-002	
6641	9.2769e-002	0.16053	6.1276e-002	
6642	9.087e-002	0.16441	5.5327e-002	
6643	9.1581e-002	0.16093	5.474e-002	
6644	9.2649e-002	0.15949	5.9236e-002	
