Node	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
5715	7.0538e-002	0.17185	3.7237e-002	24.973
5719	4.7016e-002	0.16433	3.0829e-002	24.871
5720	4.4901e-002	0.16336	2.8342e-002	24.83
5721	4.5353e-002	0.16331	2.9453e-002	24.851
5724	6.5126e-002	0.17258	3.0202e-002	24.873
5725	6.4589e-002	0.17124	3.4264e-002	24.931
5726	6.1266e-002	0.1705	3.3579e-002	24.917
5732	4.2502e-002	0.16096	2.9383e-002	24.846
5733	4.1897e-002	0.15953	3.1737e-002	24.888
5734	4.2955e-002	0.16091	3.0493e-002	24.868
5735	4.2528e-002	0.16009	3.1897e-002	24.891
5739	3.8298e-002	0.1547	3.3999e-002	24.926
5740	3.9084e-002	0.15612	3.2916e-002	24.906
5741	3.9117e-002	0.15568	3.4055e-002	24.928
5745	3.5824e-002	0.15154	3.5133e-002	24.936
5746	3.5172e-002	0.15013	3.6122e-002	24.955
5747	3.5992e-002	0.15109	3.6167e-002	24.96
5751	3.7545e-002	0.15328	3.5051e-002	24.945
5752	3.6811e-002	0.15187	3.6089e-002	24.964
5753	3.7595e-002	0.15283	3.6165e-002	24.967
5757	3.4361e-002	0.14851	3.7092e-002	24.972
5758	3.458e-002	0.14806	3.81e-002	24.996
5759	3.3782e-002	0.14708	3.8024e-002	24.99
5765	3.3132e-002	0.14189	4.2405e-002	25.099
5766	3.2718e-002	0.14048	4.3255e-002	25.118
5767	3.3301e-002	0.14144	4.3453e-002	25.121
5771	2.9428e-002	0.13521	4.3668e-002	25.102
5772	3.0994e-002	0.13716	4.3827e-002	25.125
5773	3.073e-002	0.13574	4.4571e-002	25.143
5774	3.1287e-002	0.13671	4.4789e-002	25.149
5778	2.8419e-002	0.13281	4.4281e-002	25.108
5779	2.9872e-002	0.13475	4.4516e-002	25.13
5780	2.9232e-002	0.13377	4.432e-002	25.122
5785	2.8314e-002	0.12432	4.7845e-002	25.238
5786	2.8255e-002	0.12716	4.6728e-002	25.195
5787	2.889e-002	0.12669	4.7455e-002	25.229
5788	2.8883e-002	0.12527	4.8016e-002	25.251
5793	2.8252e-002	0.12999	4.557e-002	25.15
5794	2.9082e-002	0.13236	4.4988e-002	25.142
5795	2.8937e-002	0.13093	4.5653e-002	25.161
5799	2.7802e-002	0.11673	4.9348e-002	25.314
5800	2.808e-002	0.11911	4.9174e-002	25.3
5801	2.8251e-002	0.11768	4.9605e-002	25.325
5805	2.8482e-002	0.12149	4.8914e-002	25.286
5806	2.8947e-002	0.12245	4.9176e-002	25.295
5807	2.8923e-002	0.12385	4.8596e-002	25.273
5810	2.6799e-002	0.10724	5.0118e-002	25.343
5811	2.6935e-002	0.10961	4.9984e-002	25.337
5812	2.7321e-002	0.10818	5.0298e-002	25.364
5814	2.8321e-002	0.11389	5.0166e-002	25.37
5815	2.8503e-002	0.11627	5.0008e-002	25.354
5816	2.8706e-002	0.11484	5.0465e-002	25.379
5820	2.7132e-002	0.10466	5.0426e-002	25.368
5821	2.7637e-002	0.10323	5.0624e-002	25.399
5823	2.7809e-002	0.10439	5.0579e-002	25.406
5824	2.7825e-002	0.10676	5.056e-002	25.396
5825	2.8254e-002	0.10535	5.0879e-002	25.425
5829	3.0788e-002	9.8241e-002	5.2211e-002	25.575
5830	3.1068e-002	9.5867e-002	5.2054e-002	25.589
5831	3.1324e-002	9.6823e-002	5.2458e-002	25.606
5836	2.8834e-002	0.10155	5.1088e-002	25.47
5837	3.0226e-002	9.9662e-002	5.198e-002	25.547
5838	2.9721e-002	0.10108	5.1694e-002	25.52
5839	3.0445e-002	0.10062	5.2425e-002	25.558
5842	3.4348e-002	8.9708e-002	5.3505e-002	25.748
5843	3.4886e-002	8.7333e-002	5.3174e-002	25.762
5844	3.5025e-002	8.8287e-002	5.3653e-002	25.777
5847	3.8711e-002	7.9269e-002	5.312e-002	25.888
5848	3.8298e-002	7.7367e-002	5.2268e-002	25.825
5849	3.9497e-002	7.6895e-002	5.2643e-002	25.892
5850	3.9611e-002	7.8326e-002	5.3411e-002	25.926
5854	3.805e-002	8.1641e-002	5.3534e-002	25.885
5855	3.9775e-002	7.9274e-002	5.3883e-002	25.952
5856	3.8938e-002	8.1178e-002	5.4108e-002	25.931
5857	4.0394e-002	8.0707e-002	5.5286e-002	26.
5860	5.0324e-002	7.3313e-002	5.8856e-002	26.353
5861	5.4257e-002	7.1037e-002	5.9834e-002	26.477
5862	5.3258e-002	7.1944e-002	5.9701e-002	26.452
5863	5.0366e-002	6.9124e-002	5.6328e-002	26.29
5864	5.3214e-002	6.8647e-002	5.7602e-002	26.403
5868	6.6594e-002	6.2008e-002	5.895e-002	26.721
5869	6.8623e-002	5.886e-002	5.7602e-002	26.663
5871	6.4324e-002	6.5862e-002	6.0938e-002	26.747
5875	3.8991e-002	7.4993e-002	5.1866e-002	25.818
5876	4.1135e-002	7.3098e-002	5.2235e-002	25.905
5877	4.0191e-002	7.4521e-002	5.2241e-002	25.882
5878	3.962e-002	7.3126e-002	5.1693e-002	25.81
5881	3.9249e-002	7.5941e-002	5.2263e-002	25.856
5887	7.9326e-002	5.6431e-002	5.8628e-002	26.763
5891	0.11481	6.0639e-002	5.9399e-002	26.371
5892	0.11096	6.2319e-002	6.0683e-002	26.588
5893	0.11854	6.6844e-002	6.042e-002	26.455
5894	0.11663	6.7746e-002	6.1149e-002	26.569
5895	0.11171	6.5641e-002	6.1809e-002	26.688
5900	0.11032	5.9015e-002	5.9608e-002	26.462
5901	0.11193	5.6523e-002	5.8428e-002	26.293
5906	0.10807	5.8203e-002	5.9713e-002	26.494
5907	0.10201	5.8481e-002	5.993e-002	26.704
5908	0.10234	6.1539e-002	6.1611e-002	26.835
5909	0.10721	6.4017e-002	6.2018e-002	26.791
5910	0.10496	6.3205e-002	6.2123e-002	26.824
5917	9.788e-002	5.9326e-002	6.0649e-002	26.847
5918	9.3422e-002	5.7112e-002	5.9687e-002	26.807
5923	8.5022e-002	5.764e-002	5.9867e-002	26.867
5924	8.1079e-002	6.0382e-002	6.1009e-002	26.968
5927	0.13531	8.0052e-002	5.6999e-002	26.003
5928	0.12926	7.6837e-002	5.9235e-002	26.234
5929	0.13327	8.2296e-002	5.8116e-002	26.135
5930	0.12905	7.891e-002	5.9656e-002	26.282
5931	0.13128	8.2918e-002	5.9285e-002	26.233
5934	0.13657	8.352e-002	5.6631e-002	25.986
5938	0.12089	7.4451e-002	6.1769e-002	26.573
5939	0.12334	7.7001e-002	6.1579e-002	26.517
5940	0.11898	7.5353e-002	6.2498e-002	26.682
5941	0.12312	7.9075e-002	6.2e-002	26.567
5942	0.12239	8.3165e-002	6.2801e-002	26.666
5943	0.11868	7.8904e-002	6.3581e-002	26.764
5944	0.11891	8.1012e-002	6.4077e-002	26.781
5945	0.11879	7.8571e-002	6.3356e-002	26.757
5949	0.12406	7.2296e-002	6.0176e-002	26.379
5950	0.11971	7.0648e-002	6.1095e-002	26.529
5955	0.1263	7.6919e-002	6.0407e-002	26.377
5960	0.13186	0.1083	5.9825e-002	26.113
5961	0.13176	0.1061	6.0206e-002	26.149
5962	0.1312	0.1032	6.0692e-002	26.208
5963	0.12917	0.10094	6.1803e-002	26.312
5964	0.12486	0.10745	6.4765e-002	26.33
5965	0.12756	0.10965	6.2753e-002	26.219
5966	0.12711	0.10467	6.3097e-002	26.326
5971	0.13436	0.1077	5.8112e-002	26.035
5974	0.1337	0.1026	5.8979e-002	26.123
5976	0.13254	8.6386e-002	5.8917e-002	26.21
5981	0.12382	0.12268	6.4708e-002	25.972
5982	0.12507	0.12527	6.3037e-002	25.894
5983	0.12044	0.13161	6.532e-002	25.786
5984	0.11875	0.1265	6.8201e-002	25.913
5985	0.12049	0.12497	6.7069e-002	25.943
5990	0.12167	0.14272	5.8994e-002	25.528
5991	0.11936	0.14435	6.0014e-002	25.516
5992	0.11901	0.13932	6.3464e-002	25.623
5993	0.11702	0.1433	6.2964e-002	25.553
5996	0.12126	0.14511	5.7671e-002	25.481
5997	0.12337	0.14467	5.599e-002	25.464
5999	0.11638	0.15303	5.5212e-002	25.36
6000	0.11683	0.1495	5.8188e-002	25.43
6001	0.11168	0.15369	5.8766e-002	25.38
6002	0.11449	0.14844	6.1139e-002	25.468
6003	0.11309	0.15107	5.9952e-002	25.424
6007	0.11766	0.15487	5.1885e-002	25.305
6009	0.11661	0.14568	6.1641e-002	25.508
6010	0.12106	0.1463	5.701e-002	25.457
6015	0.12625	0.12141	6.2696e-002	25.973
6016	0.12274	0.11352	6.5989e-002	26.228
6017	0.12544	0.11572	6.3977e-002	26.123
6018	0.12167	0.12112	6.6728e-002	26.03
6019	0.12264	0.1179	6.6164e-002	26.106
6024	9.5279e-002	0.16875	4.512e-002	25.11
6025	8.8648e-002	0.17093	4.2241e-002	25.063
6026	8.7793e-002	0.16908	4.7286e-002	25.12
6027	9.3549e-002	0.16822	4.6473e-002	25.129
6028	8.7565e-002	0.17064	4.3374e-002	25.075
6029	9.0671e-002	0.16865	4.688e-002	25.124
6033	9.7577e-002	0.16683	4.7014e-002	25.153
6034	0.10045	0.1664	4.6608e-002	25.153
6036	9.9674e-002	0.16442	5.0681e-002	25.216
6037	9.8709e-002	0.16391	5.2245e-002	25.234
6038	0.10608	0.15883	5.642e-002	25.312
6039	9.8274e-002	0.16287	5.505e-002	25.259
6040	0.10137	0.1608	5.7148e-002	25.291
6041	0.10255	0.16399	5.0275e-002	25.213
6045	7.7402e-002	0.17308	3.6444e-002	24.969
6046	7.9205e-002	0.17267	3.8263e-002	24.993
6047	7.3432e-002	0.17123	4.0608e-002	25.018
6048	7.8463e-002	0.17109	4.2317e-002	25.046
6049	7.4464e-002	0.17073	4.2318e-002	25.041
6050	7.6516e-002	0.17014	4.3928e-002	25.066
6051	7.8891e-002	0.17202	3.9795e-002	25.014
6052	7.8349e-002	0.17187	4.0362e-002	25.02
6055	8.01e-002	0.17363	3.4948e-002	24.953
6061	4.5664e-002	0.16284	3.1763e-002	24.888
6062	4.6593e-002	0.16212	3.6087e-002	24.95
6063	4.5858e-002	0.16212	3.4464e-002	24.928
6064	4.8157e-002	0.1639	3.4232e-002	24.922
6065	4.5761e-002	0.16248	3.3114e-002	24.909
6071	5.4791e-002	0.16639	3.8474e-002	24.979
6072	5.6703e-002	0.16647	4.0974e-002	25.01
6073	4.9886e-002	0.16273	4.0119e-002	25.005
6074	5.0687e-002	0.16226	4.2537e-002	25.035
6075	5.5883e-002	0.16459	4.4361e-002	25.051
6076	5.145e-002	0.1645	3.8265e-002	24.978
6080	5.7581e-002	0.1678	3.8242e-002	24.976
6081	5.7064e-002	0.16842	3.5626e-002	24.941
6086	6.23e-002	0.16925	3.8811e-002	24.988
6087	6.1851e-002	0.16821	4.1948e-002	25.023
6088	5.8673e-002	0.166	4.4129e-002	25.049
6089	5.8976e-002	0.1685	3.8126e-002	24.974
6092	6.4658e-002	0.16958	4.0017e-002	25.005
6093	6.6285e-002	0.17079	3.7483e-002	24.975
6094	6.1783e-002	0.16987	3.6195e-002	24.954
6098	4.3549e-002	0.16187	2.9276e-002	24.846
6101	4.0954e-002	0.15807	3.2877e-002	24.908
6102	4.1863e-002	0.15861	3.4016e-002	24.927
6103	4.2518e-002	0.15962	3.3034e-002	24.91
6104	4.2513e-002	0.15939	3.3603e-002	24.92
6107	3.9266e-002	0.15522	3.5102e-002	24.949
6108	3.8497e-002	0.15379	3.6161e-002	24.969
6112	3.6159e-002	0.15045	3.7077e-002	24.983
6113	3.5558e-002	0.14905	3.804e-002	25.002
6114	3.6279e-002	0.15	3.8144e-002	25.005
6118	3.4433e-002	0.1462	3.9895e-002	25.04
6119	3.4863e-002	0.14529	4.191e-002	25.083
6120	3.5382e-002	0.14671	4.1008e-002	25.064
6124	3.4423e-002	0.14384	4.2737e-002	25.103
6125	3.3973e-002	0.14241	4.3597e-002	25.123
6126	3.4648e-002	0.14315	4.4289e-002	25.131
6129	3.2339e-002	0.13908	4.409e-002	25.136
6130	3.1995e-002	0.13767	4.4893e-002	25.155
6133	3.3559e-002	0.141	4.4447e-002	25.141
6134	3.2632e-002	0.13863	4.5052e-002	25.159
6135	3.3733e-002	0.14054	4.5466e-002	25.16
6136	3.3189e-002	0.13958	4.5253e-002	25.16
6138	2.887e-002	0.12812	4.6918e-002	25.207
6139	2.892e-002	0.12953	4.6274e-002	25.185
6144	2.878e-002	0.11865	4.9834e-002	25.338
6145	2.9074e-002	0.12103	4.9665e-002	25.322
6146	2.9161e-002	0.11962	5.0203e-002	25.345
6147	2.9517e-002	0.12058	5.0552e-002	25.349
6151	2.8082e-002	0.11151	5.0346e-002	25.38
6152	2.7961e-002	0.10914	5.0426e-002	25.39
6153	2.8375e-002	0.1101	5.076e-002	25.406
6157	2.8972e-002	0.11342	5.0879e-002	25.407
6158	2.8881e-002	0.11105	5.0995e-002	25.423
6159	2.9214e-002	0.11201	5.135e-002	25.432
6162	2.9201e-002	0.1025	5.1384e-002	25.488
6163	2.8759e-002	0.10392	5.1077e-002	25.459
6167	3.1634e-002	9.7776e-002	5.2809e-002	25.623
6168	3.1316e-002	0.10015	5.3007e-002	25.603
6169	3.2094e-002	9.8894e-002	5.3658e-002	25.645
6173	3.2271e-002	9.302e-002	5.2469e-002	25.651
6174	3.1914e-002	9.5402e-002	5.2652e-002	25.638
6175	3.2479e-002	9.398e-002	5.2881e-002	25.666
6179	3.3708e-002	9.113e-002	5.3317e-002	25.723
6180	3.3092e-002	9.2553e-002	5.3101e-002	25.697
6181	3.3544e-002	9.1655e-002	5.342e-002	25.718
6184	3.5209e-002	8.9245e-002	5.4093e-002	25.793
6185	3.5304e-002	9.02e-002	5.4595e-002	25.802
6186	3.4368e-002	9.1191e-002	5.4048e-002	25.758
6187	3.5102e-002	9.0989e-002	5.4719e-002	25.794
6190	3.8112e-002	8.2602e-002	5.405e-002	25.901
6191	3.7299e-002	8.402e-002	5.3992e-002	25.869
6195	3.5747e-002	8.687e-002	5.3762e-002	25.81
6196	3.649e-002	8.5446e-002	5.3896e-002	25.839
6197	3.6856e-002	8.6878e-002	5.4971e-002	25.867
6200	6.0035e-002	7.0085e-002	6.2184e-002	26.663
6201	6.5143e-002	6.9861e-002	6.3997e-002	26.819
6202	6.2589e-002	6.9973e-002	6.309e-002	26.746
6207	4.1393e-002	7.4046e-002	5.2633e-002	25.946
6208	4.3718e-002	7.3586e-002	5.422e-002	26.068
6209	4.2424e-002	7.3577e-002	5.3135e-002	25.997
6210	4.2423e-002	7.19e-002	5.2617e-002	25.953
6211	4.3556e-002	7.2392e-002	5.3384e-002	26.031
6215	4.7106e-002	7.5518e-002	5.7929e-002	26.247
6216	5.3771e-002	7.6924e-002	6.2924e-002	26.495
6217	5.2048e-002	7.5118e-002	6.089e-002	26.433
6218	4.9832e-002	7.8568e-002	6.1725e-002	26.355
6219	4.6125e-002	7.6938e-002	5.7966e-002	26.22
6220	4.7314e-002	7.9498e-002	6.0413e-002	26.272
6225	0.11406	7.3248e-002	6.3158e-002	26.857
6226	0.11288	6.9444e-002	6.2484e-002	26.785
6227	0.11624	7.4183e-002	6.2865e-002	26.783
6228	0.11761	7.4768e-002	6.2681e-002	26.733
6233	9.4079e-002	6.3228e-002	6.3047e-002	27.071
6234	8.9622e-002	6.1015e-002	6.2085e-002	27.013
6235	8.5679e-002	6.3756e-002	6.3228e-002	27.131
6236	9.2576e-002	6.5738e-002	6.4277e-002	27.178
6237	8.5775e-002	6.7631e-002	6.5531e-002	27.223
6238	9.0954e-002	6.9399e-002	6.6193e-002	27.274
6241	9.3751e-002	6.017e-002	6.1367e-002	26.952
6242	0.10083	6.405e-002	6.2841e-002	26.979
6243	9.6705e-002	6.4894e-002	6.3559e-002	27.102
6247	8.535e-002	6.0698e-002	6.1547e-002	27.009
6250	8.1504e-002	6.7315e-002	6.4993e-002	27.188
6251	7.932e-002	6.5219e-002	6.3573e-002	27.11
6258	0.12832	8.3001e-002	6.0457e-002	26.376
6259	0.12535	8.3083e-002	6.1629e-002	26.522
6261	0.13112	9.7443e-002	6.0576e-002	26.27
6263	0.12982	9.1099e-002	6.0886e-002	26.347
6264	0.12685	9.1181e-002	6.2058e-002	26.488
6265	0.12489	9.6895e-002	6.4159e-002	26.513
6266	0.12703	9.8918e-002	6.2981e-002	26.416
6267	0.12561	9.3036e-002	6.2963e-002	26.533
6271	0.12758	8.7091e-002	6.1257e-002	26.446
6274	0.11656	0.13157	6.8472e-002	25.802
6275	0.11626	0.14066	6.5091e-002	25.61
6276	0.11578	0.13641	6.7893e-002	25.69
6281	0.12317	0.11041	6.5599e-002	26.305
6282	0.12037	0.11259	6.7787e-002	26.279
6283	0.12058	0.1034	6.7122e-002	26.523
6284	0.12272	0.10543	6.5943e-002	26.429
6285	0.11789	0.11178	6.9394e-002	26.327
6286	0.11806	0.10629	6.8567e-002	26.5
6287	0.11677	0.10807	6.9458e-002	26.463
6295	8.3973e-002	0.17247	3.8334e-002	25.004
6296	8.4961e-002	0.17143	4.1036e-002	25.045
6297	8.3659e-002	0.17182	3.9866e-002	25.027
6301	8.1589e-002	0.17257	3.8298e-002	24.999
6305	8.4107e-002	0.16957	4.6081e-002	25.106
6306	8.2377e-002	0.16904	4.7434e-002	25.119
6307	8.0439e-002	0.1661	5.3215e-002	25.186
6308	8.043e-002	0.16808	4.9045e-002	25.139
6309	8.4565e-002	0.16585	5.3382e-002	25.199
6310	8.7212e-002	0.16758	4.9587e-002	25.158
6311	8.673e-002	0.16732	5.0368e-002	25.166
6312	8.6513e-002	0.16681	5.1771e-002	25.18
6316	9.4882e-002	0.16578	4.9931e-002	25.195
6317	9.8726e-002	0.16586	4.7961e-002	25.177
6318	9.2969e-002	0.16672	4.8774e-002	25.172
6323	8.215e-002	0.1706	4.3523e-002	25.071
6324	8.2577e-002	0.17153	4.1e-002	25.039
6325	8.2036e-002	0.17138	4.1567e-002	25.045
6328	9.3483e-002	0.16424	5.4299e-002	25.239
6329	9.2004e-002	0.16621	5.0337e-002	25.19
6330	9.1521e-002	0.16596	5.1119e-002	25.198
6331	9.1304e-002	0.16544	5.2521e-002	25.213
6334	0.10395	0.15709	6.0574e-002	25.351
6335	0.11006	0.1525	6.1032e-002	25.411
6336	0.10678	0.15471	6.1864e-002	25.382
6337	0.10919	0.15255	6.1802e-002	25.414
6338	0.10772	0.15237	6.3589e-002	25.418
6341	6.5837e-002	0.16975	4.062e-002	25.012
6342	6.7284e-002	0.16944	4.2305e-002	25.034
6343	6.6274e-002	0.16756	4.6574e-002	25.082
6344	6.8316e-002	0.16895	4.4015e-002	25.057
6345	6.1031e-002	0.16633	4.5335e-002	25.066
6346	6.3837e-002	0.16689	4.6469e-002	25.079
6350	6.8911e-002	0.17064	3.9771e-002	25.005
6352	7.139e-002	0.16984	4.3166e-002	25.05
6355	4.3575e-002	0.16101	3.1791e-002	24.89
6356	4.4098e-002	0.16146	3.1737e-002	24.889
6360	4.5123e-002	0.16039	3.7411e-002	24.972
6361	4.6659e-002	0.15992	4.1451e-002	25.026
6362	4.3568e-002	0.15832	3.8592e-002	24.995
6363	4.3713e-002	0.1574	4.0757e-002	25.027
6364	4.7422e-002	0.16216	3.7179e-002	24.967
6370	4.0052e-002	0.15664	3.4019e-002	24.929
6371	4.0929e-002	0.15762	3.4018e-002	24.928
6374	4.3113e-002	0.15928	3.5473e-002	24.948
6375	4.2834e-002	0.15833	3.697e-002	24.972
6376	4.3768e-002	0.16029	3.4491e-002	24.932
6377	4.3763e-002	0.16006	3.506e-002	24.941
6378	4.4292e-002	0.16075	3.4438e-002	24.931
6381	3.9316e-002	0.15477	3.6216e-002	24.969
6382	4.0961e-002	0.15718	3.5157e-002	24.947
6383	4.0682e-002	0.15623	3.6654e-002	24.972
6385	3.7763e-002	0.15238	3.7199e-002	24.988
6386	3.7099e-002	0.15096	3.819e-002	25.007
6387	3.7838e-002	0.15192	3.828e-002	25.007
6391	3.9913e-002	0.1548	3.7713e-002	24.992
6392	3.8622e-002	0.15288	3.8356e-002	25.006
6393	3.9302e-002	0.15361	3.8576e-002	25.008
6398	3.4979e-002	0.14763	3.8971e-002	25.021
6399	3.6498e-002	0.14956	3.9152e-002	25.026
6400	3.5929e-002	0.14813	4.0085e-002	25.045
6401	3.6963e-002	0.14958	4.0264e-002	25.045
6405	3.5131e-002	0.14716	4.0009e-002	25.042
6408	3.5562e-002	0.14624	4.2023e-002	25.084
6409	3.5267e-002	0.14414	4.4476e-002	25.13
6410	3.5692e-002	0.14578	4.307e-002	25.103
6411	3.6148e-002	0.14534	4.4848e-002	25.131
6413	3.4817e-002	0.1427	4.5337e-002	25.149
6414	3.4316e-002	0.14151	4.5664e-002	25.159
6418	3.1731e-002	0.13625	4.5638e-002	25.174
6419	3.0534e-002	0.1343	4.5224e-002	25.163
6420	3.1913e-002	0.13531	4.6843e-002	25.202
6421	3.0991e-002	0.13384	4.6106e-002	25.192
6425	3.247e-002	0.13628	4.706e-002	25.203
6426	3.2845e-002	0.13817	4.6057e-002	25.178
6427	3.2657e-002	0.13722	4.6559e-002	25.19
6431	2.9749e-002	0.13189	4.5693e-002	25.176
6432	3.0351e-002	0.13286	4.591e-002	25.184
6437	2.9554e-002	0.12906	4.7001e-002	25.219
6438	2.9498e-002	0.12623	4.8206e-002	25.262
6439	3.0016e-002	0.12862	4.788e-002	25.248
6440	2.9958e-002	0.12719	4.8493e-002	25.268
6441	3.0548e-002	0.12794	4.9266e-002	25.282
6444	3.0206e-002	0.13144	4.6575e-002	25.205
6445	3.0066e-002	0.13002	4.7236e-002	25.225
6450	2.9154e-002	0.1158	5.0722e-002	25.39
6451	2.9332e-002	0.11819	5.0634e-002	25.37
6452	2.9487e-002	0.11676	5.1117e-002	25.395
6457	2.9516e-002	0.12339	4.9347e-002	25.306
6458	2.9982e-002	0.12153	5.0813e-002	25.355
6459	2.997e-002	0.12293	5.0206e-002	25.334
6463	2.9952e-002	0.12576	4.9054e-002	25.29
6464	2.9947e-002	0.12434	4.9627e-002	25.312
6468	2.8775e-002	0.1063	5.1058e-002	25.448
6469	2.876e-002	0.10867	5.1075e-002	25.435
6470	2.9106e-002	0.10725	5.1398e-002	25.462
6474	2.9599e-002	0.11296	5.1649e-002	25.441
6475	2.969e-002	0.11534	5.1574e-002	25.421
6476	3.0426e-002	0.11504	5.2822e-002	25.455
6478	3.2629e-002	9.7476e-002	5.3905e-002	25.675
6479	3.2735e-002	9.4936e-002	5.3284e-002	25.682
6480	3.2885e-002	9.5891e-002	5.3772e-002	25.69
6483	3.0811e-002	0.10157	5.2721e-002	25.575
6484	2.9646e-002	0.10346	5.1683e-002	25.508
6485	3.1007e-002	0.10253	5.3162e-002	25.582
6486	3.0373e-002	0.10299	5.2408e-002	25.549
6491	3.2312e-002	9.9853e-002	5.4103e-002	25.652
6492	3.1731e-002	0.10207	5.3893e-002	25.616
6497	3.5982e-002	8.8779e-002	5.4743e-002	25.832
6498	3.6995e-002	8.7832e-002	5.545e-002	25.877
6503	4.0562e-002	7.69e-002	5.3407e-002	25.958
6504	4.1479e-002	7.5e-002	5.3141e-002	25.974
6505	4.1792e-002	7.6429e-002	5.4263e-002	26.018
6510	4.1294e-002	7.9765e-002	5.5577e-002	26.034
6511	4.1905e-002	7.786e-002	5.5031e-002	26.044
6517	3.8186e-002	8.3557e-002	5.4566e-002	25.914
6518	4.0456e-002	8.1669e-002	5.5802e-002	26.01
6519	4.0186e-002	8.3096e-002	5.6334e-002	26.005
6520	3.9026e-002	8.3091e-002	5.5175e-002	25.952
6523	3.7738e-002	8.6408e-002	5.5584e-002	25.906
6524	3.8213e-002	8.4508e-002	5.5118e-002	25.921
6529	5.7704e-002	7.4648e-002	6.3902e-002	26.613
6530	5.598e-002	7.2842e-002	6.1868e-002	26.555
6531	5.5936e-002	6.9545e-002	5.9769e-002	26.521
6532	5.9533e-002	7.1823e-002	6.2908e-002	26.664
6535	6.9961e-002	7.229e-002	6.6581e-002	26.973
6536	6.6386e-002	7.3357e-002	6.6148e-002	26.881
6537	6.4642e-002	7.1599e-002	6.472e-002	26.821
6538	6.5004e-002	7.2956e-002	6.5671e-002	26.833
6541	4.3805e-002	7.454e-002	5.4729e-002	26.091
6542	4.4117e-002	7.5969e-002	5.5851e-002	26.125
6543	4.4937e-002	7.3354e-002	5.4977e-002	26.124
6547	5.6705e-002	7.5554e-002	6.3769e-002	26.588
6548	5.4489e-002	7.9004e-002	6.4605e-002	26.506
6549	5.7016e-002	8.0677e-002	6.6782e-002	26.569
6550	6.0973e-002	7.894e-002	6.7556e-002	26.693
6551	6.0258e-002	7.4536e-002	6.4809e-002	26.695
6552	6.062e-002	7.5892e-002	6.5759e-002	26.701
6553	6.0215e-002	7.6826e-002	6.602e-002	26.689
6560	0.1042	6.9038e-002	6.4478e-002	27.066
6561	0.10196	6.8226e-002	6.4583e-002	27.096
6562	9.7827e-002	6.907e-002	6.5301e-002	27.217
6563	9.6205e-002	7.2731e-002	6.7217e-002	27.304
6564	0.10012	7.3656e-002	6.6943e-002	27.271
6565	0.10292	7.1789e-002	6.5483e-002	27.192
6566	0.10242	7.2336e-002	6.597e-002	27.207
6569	0.10913	7.1143e-002	6.3818e-002	26.988
6570	0.10931	7.604e-002	6.5466e-002	27.098
6571	0.11249	7.5881e-002	6.4199e-002	26.99
6572	0.10784	7.3894e-002	6.4823e-002	27.119
6573	0.11079	7.6293e-002	6.5058e-002	27.054
6578	0.10571	6.6527e-002	6.3248e-002	26.935
6579	0.10667	7.009e-002	6.4148e-002	27.036
6582	9.9331e-002	6.656e-002	6.4071e-002	27.109
6584	9.3579e-002	7.1065e-002	6.6705e-002	27.301
6588	7.9416e-002	6.9094e-002	6.5876e-002	27.182
6589	7.7163e-002	7.2141e-002	6.7416e-002	27.16
6590	8.6779e-002	7.2958e-002	6.7959e-002	27.312
6591	8.1012e-002	7.4033e-002	6.857e-002	27.239
6592	8.3601e-002	7.4917e-002	6.8901e-002	27.288
6595	7.4979e-002	7.0045e-002	6.5995e-002	27.099
6598	0.12337	8.9028e-002	6.3335e-002	26.648
6599	0.12114	8.502e-002	6.3706e-002	26.735
6604	0.1166	0.12494	7.0222e-002	25.952
6605	0.11409	0.1313	7.0775e-002	25.799
6606	0.11509	0.12091	7.1265e-002	26.071
6607	0.1126	0.1289	7.2628e-002	25.843
6608	0.11366	0.12299	7.221e-002	26.01
6609	0.11313	0.12595	7.2419e-002	25.926
6613	0.1193	0.12019	6.8526e-002	26.073
6614	0.11682	0.11938	7.0133e-002	26.111
6616	0.11287	0.14725	6.3405e-002	25.499
6617	0.11379	0.14038	6.7394e-002	25.619
6618	0.11252	0.14473	6.6131e-002	25.539
6619	0.11199	0.1473	6.4175e-002	25.5
6623	0.11779	0.11616	6.9569e-002	26.2
6625	0.12283	0.10062	6.5454e-002	26.529
6626	0.12141	9.4742e-002	6.5436e-002	26.67
6627	0.11576	9.9559e-002	6.9033e-002	26.722
6628	0.11817	0.10148	6.8077e-002	26.624
6629	0.11931	9.5595e-002	6.6672e-002	26.721
6630	0.11684	9.6074e-002	6.7873e-002	26.782
6634	7.8473e-002	0.16911	4.6487e-002	25.104
6635	8.0306e-002	0.17084	4.292e-002	25.058
6638	9.6148e-002	0.16113	5.9203e-002	25.296
6639	8.8922e-002	0.16345	5.6938e-002	25.256
6640	8.9968e-002	0.16188	5.9917e-002	25.285
6641	9.2769e-002	0.16053	6.1276e-002	25.307
6642	9.087e-002	0.16441	5.5327e-002	25.236
6645	0.10208	0.15667	6.2592e-002	25.361
6646	9.5868e-002	0.15846	6.3374e-002	25.338
6647	9.9306e-002	0.157	6.3966e-002	25.357
6651	0.11059	0.14993	6.2989e-002	25.458
6653	7.038e-002	0.16796	4.7435e-002	25.099
